ds,y,onpromotion
2015-04-05,7.880108713512819,10
2015-04-06,8.907842823689434,11
2015-04-07,8.86563705274721,12
2015-04-08,8.97799599508454,14
2015-04-09,8.734368889827973,13
2015-04-10,8.982687669703925,177
2015-04-11,8.861523897792262,14
2015-04-12,7.891776798784068,12
2015-04-13,8.806842577437031,16
2015-04-14,8.665879540372186,7
2015-04-15,8.845083854294444,16
2015-04-16,8.769770487987644,20
2015-04-17,8.848273636992863,168
2015-04-18,8.882560625953715,19
2015-04-19,8.080649096170763,19
2015-04-20,8.847437503283368,20
2015-04-21,8.884103455436433,20
2015-04-22,9.185631711757049,23
2015-04-23,8.765406259893123,24
2015-04-24,8.953061276741552,187
2015-04-25,8.828148482277832,26
2015-04-26,7.958114559186853,38
2015-04-27,8.804194084918308,18
2015-04-28,8.649285976490962,26
2015-04-29,8.852040680277927,28
2015-04-30,8.823966608851133,29
2015-05-01,7.904112595167856,135
2015-05-02,8.886353033654874,15
2015-05-03,7.913436887922149,16
2015-05-04,8.894540404011307,21
2015-05-05,8.888169540993758,26
2015-05-06,9.03555296184753,38
2015-05-07,8.811709010540795,15
2015-05-08,9.076753089789868,174
2015-05-09,9.032440462874215,20
2015-05-10,7.776126387656091,13
2015-05-11,8.894437547028227,32
2015-05-12,8.886278642777672,18
2015-05-13,9.003867342149432,21
2015-05-14,8.715657254053957,17
2015-05-15,8.931005762312205,179
2015-05-16,8.894303954848535,29
2015-05-17,8.01191249939579,10
2015-05-18,8.857560831093782,14
2015-05-19,8.924344743344951,10
2015-05-20,9.033218274535603,25
2015-05-21,8.821165406075275,19
2015-05-22,9.022096912880068,173
2015-05-23,8.857891201153935,13
2015-05-24,8.106491596812802,34
2015-05-25,8.962022079366234,18
2015-05-26,8.9744486576553,12
2015-05-27,9.071216456018874,45
2015-05-28,8.904115981704487,13
2015-05-29,9.082584838800452,179
2015-05-30,9.08290169529132,17
2015-05-31,8.257255460533418,20
2015-06-01,9.289119204002962,24
2015-06-02,9.325543816680206,10
2015-06-03,9.630745651445961,213
2015-06-04,9.16757023105041,16
2015-06-05,9.392994373504262,177
2015-06-06,9.300261054496069,29
2015-06-07,8.270629261628521,18
2015-06-08,9.322922615907983,13
2015-06-09,9.136876161794019,22
2015-06-10,9.414581433181151,215
2015-06-11,9.137012091168765,17
2015-06-12,9.29629529111068,184
2015-06-13,9.273645539095279,46
2015-06-14,8.535936630421475,6
2015-06-15,9.246654171840335,22
2015-06-16,9.285746408422655,36
2015-06-17,9.520313077011703,229
2015-06-18,9.159335246590272,44
2015-06-19,9.392353797969385,182
2015-06-20,9.38377446853482,47
2015-06-21,8.310766629848619,32
2015-06-22,9.298934778646226,29
2015-06-23,9.22371355106627,31
2015-06-24,9.404669959670079,251
2015-06-25,9.13373196854807,17
2015-06-26,9.276622372370129,165
2015-06-27,9.27468015649194,20
2015-06-28,8.586956912389034,7
2015-06-29,9.263093719966536,11
2015-06-30,9.271257656844961,20
2015-07-01,9.548102347954483,210
2015-07-02,9.296259777982451,9
2015-07-03,9.593841631029983,179
2015-07-04,9.273826964655965,15
2015-07-05,8.218811144532072,34
2015-07-06,8.912009414475055,10
2015-07-07,0.0,0
2015-07-08,9.509751019999069,210
2015-07-09,9.38819170217866,19
2015-07-10,9.379119306691399,169
2015-07-11,9.289975704375987,14
2015-07-12,8.337732977074737,12
2015-07-13,9.277886118749738,18
2015-07-14,9.287304376070885,17
2015-07-15,9.487691387357767,215
2015-07-16,9.20231303897689,19
2015-07-17,9.4823988050156,180
2015-07-18,9.128014944211813,19
2015-07-19,8.243090763211764,11
2015-07-20,9.306821863708597,31
2015-07-21,9.116648292341395,31
2015-07-22,9.388361779700771,227
2015-07-23,9.122869980128076,22
2015-07-24,9.298478896463006,185
2015-07-25,9.140566624256158,35
2015-07-26,8.370341012615723,27
2015-07-27,9.238562166743769,28
2015-07-28,9.23359956747106,27
2015-07-29,9.377296482609282,224
2015-07-30,9.09275364205057,26
2015-07-31,9.32385680751415,194
2015-08-01,9.281117331032036,19
2015-08-02,8.378967139187726,38
2015-08-03,9.326650056116408,22
2015-08-04,9.330148466926323,26
2015-08-05,9.517285807229532,221
2015-08-06,9.170158066561218,18
2015-08-07,9.334804417854057,183
2015-08-08,8.961889011345646,17
2015-08-09,8.13649718092461,18
2015-08-10,8.10107999307744,12
2015-08-11,9.286382194556651,34
2015-08-12,9.467846856513237,219
2015-08-13,9.080343867124851,24
2015-08-14,9.542510510687636,182
2015-08-15,9.423394717994615,25
2015-08-16,8.27565830146935,14
2015-08-17,9.256017696282818,18
2015-08-18,9.200839685038037,21
2015-08-19,9.350617399063736,214
2015-08-20,9.148441670539897,26
2015-08-21,9.313649294555395,188
2015-08-22,9.206864538359273,34
2015-08-23,8.233315342521426,18
2015-08-24,9.220542356310473,19
2015-08-25,9.188312325863421,26
2015-08-26,9.42819822014159,226
2015-08-27,9.15169930661029,21
2015-08-28,9.290662517526396,181
2015-08-29,9.253634793512258,32
2015-08-30,8.34630047590044,20
2015-08-31,9.242152555775517,23
2015-09-01,9.289583252180682,23
2015-09-02,9.559457615307794,213
2015-09-03,9.352177550862091,10
2015-09-04,9.40715744594965,182
2015-09-05,9.312852644878928,33
2015-09-06,8.43964388669501,13
2015-09-07,9.257394077087145,21
2015-09-08,9.23132837447671,25
2015-09-09,9.475885341863552,215
2015-09-10,9.098576956994163,23
2015-09-11,9.349056811481896,192
2015-09-12,9.321500815487797,22
2015-09-13,8.42973960757666,14
2015-09-14,9.30882541746565,21
2015-09-15,9.168007236778598,20
2015-09-16,9.475783123804431,218
2015-09-17,9.16091964009071,27
2015-09-18,9.375618680882448,189
2015-09-19,9.360570462039755,21
2015-09-20,8.47550352849727,21
2015-09-21,9.233675085477772,23
2015-09-22,9.255348058062465,28
2015-09-23,9.413143083657534,219
2015-09-24,9.193228800538993,24
2015-09-25,9.34910303262693,187
2015-09-26,9.37658996389105,40
2015-09-27,8.608618562385384,21
2015-09-28,9.261732956529302,21
2015-09-29,9.203492881331643,24
2015-09-30,9.541502319651864,231
2015-10-01,9.244758996613262,27
2015-10-02,9.433252936615025,188
2015-10-03,9.512100777847573,24
2015-10-04,8.642344922716896,11
2015-10-05,9.470507842180183,30
2015-10-06,9.271115853471548,23
2015-10-07,9.457816822411143,224
2015-10-08,9.258336697329419,24
2015-10-09,8.578722627294352,147
2015-10-10,9.093007809841366,20
2015-10-11,8.30621583095478,26
2015-10-12,9.296020513264637,24
2015-10-13,9.203897863513886,18
2015-10-14,9.442804910802042,228
2015-10-15,9.161764119506012,19
2015-10-16,9.47560703578942,189
2015-10-17,9.398868128741919,21
2015-10-18,8.730903105568101,17
2015-10-19,9.338110083699826,22
2015-10-20,9.281128687648152,8
2015-10-21,9.382394397951046,211
2015-10-22,9.121186373939873,9
2015-10-23,9.385463667001812,171
2015-10-24,9.291170123234263,9
2015-10-25,8.572168189627059,5
2015-10-26,9.259867407827075,7
2015-10-27,9.221245395480114,5
2015-10-28,9.439961937177017,215
2015-10-29,9.1240017867932,19
2015-10-30,9.290307538335007,194
2015-10-31,9.085990471584118,22
2015-11-01,8.004836396005016,12
2015-11-02,8.018781856997649,12
2015-11-03,8.479553625510569,17
2015-11-04,9.607737219026193,236
2015-11-05,9.29483693112718,33
2015-11-06,9.36664738239352,210
2015-11-07,9.339222737099833,27
2015-11-08,8.680650600404343,20
2015-11-09,9.253852632483566,32
2015-11-10,9.181471754502326,28
2015-11-11,9.485645920246583,236
2015-11-12,9.16188011338192,38
2015-11-13,9.327399945641483,211
2015-11-14,9.279848523550212,36
2015-11-15,8.576267058492675,43
2015-11-16,9.303715590039804,42
2015-11-17,9.209934090455022,36
2015-11-18,9.415155377002764,277
2015-11-19,9.242190042833489,48
2015-11-20,9.39458566054439,207
2015-11-21,9.283684787852133,48
2015-11-22,8.599902309916272,33
2015-11-23,9.331844031297999,36
2015-11-24,9.270830114108527,40
2015-11-25,9.424616322073886,258
2015-11-26,9.209044833128022,33
2015-11-27,9.348806779856643,203
2015-11-28,9.24297076273572,18
2015-11-29,8.476217643648953,24
2015-11-30,9.393826000975112,30
2015-12-01,9.446597562435775,56
2015-12-02,9.527667578185554,259
2015-12-03,9.331236688784074,29
2015-12-04,9.471702134106085,199
2015-12-05,9.313357504054213,25
2015-12-06,8.545980433946204,32
2015-12-07,9.43614174814268,35
2015-12-08,9.279198955380226,31
2015-12-09,9.575372161408737,251
2015-12-10,9.377238767597362,31
2015-12-11,9.37303116491959,197
2015-12-12,9.281002822273784,56
2015-12-13,8.567315039928918,18
2015-12-14,9.373605078313267,27
2015-12-15,9.712453492833394,57
2015-12-16,9.668807586953195,284
2015-12-17,9.410769817703594,41
2015-12-18,9.575155970687678,200
2015-12-19,9.50118578578374,30
2015-12-20,8.852688237885493,53
2015-12-21,9.586501206780898,28
2015-12-22,9.605557886056193,38
2015-12-23,9.698400006021489,249
2015-12-24,9.4760718073096,28
2015-12-26,8.988925700287943,43
2015-12-27,8.065735871217523,22
2015-12-28,9.118337357467125,21
2015-12-29,9.199704410131796,17
2015-12-30,9.571893856460688,253
2015-12-31,9.267512074616723,30
2016-01-01,0.0,0
2016-01-02,9.091351296846476,52
2016-01-03,8.540963818132617,22
2016-01-04,9.590168921817403,21
2016-01-05,9.397741257113413,41
2016-01-06,9.6759376826431,246
2016-01-07,9.264597185798971,14
2016-01-08,9.41793429440944,183
2016-01-09,9.343483151250318,18
2016-01-10,8.50359515576981,33
2016-01-11,9.28893248783457,19
2016-01-12,9.362559624941692,29
2016-01-13,9.45095497182299,256
2016-01-14,9.36599218168685,43
2016-01-15,9.300385262075554,190
2016-01-16,9.38689508410626,34
2016-01-17,8.579718687966182,38
2016-01-18,9.359449105642353,33
2016-01-19,9.22745104784764,52
2016-01-20,9.520760831690104,280
2016-01-21,9.088763977874496,5
2016-01-22,9.403264439646946,178
2016-01-23,9.27455984175353,13
2016-01-24,8.469028471195955,10
2016-01-25,9.299364655135193,7
2016-01-26,9.21203004317746,11
2016-01-27,9.466975486932464,222
2016-01-28,9.14661837072883,61
2016-01-29,9.326740585307661,236
2016-01-30,9.340640650168123,70
2016-01-31,8.541134887993396,52
2016-02-01,9.366427461551346,72
2016-02-02,9.273952808179445,72
2016-02-03,9.59731878257265,299
2016-02-04,9.232260070420443,94
2016-02-05,9.325252800267792,265
2016-02-06,9.234626853325938,108
2016-02-07,7.964616322065481,55
2016-02-08,8.03067181085125,46
2016-02-09,8.341970855654463,62
2016-02-10,9.507008622516384,309
2016-02-11,9.288591414406447,92
2016-02-12,9.438179521692676,257
2016-02-13,9.323366323964079,93
2016-02-14,8.452909357203199,75
2016-02-15,9.304171096107284,92
2016-02-16,9.390775400393975,33
2016-02-17,9.536049392442475,246
2016-02-18,9.165759446518727,39
2016-02-19,9.413198110478891,208
2016-02-20,9.409421368172119,42
2016-02-21,8.587042895344075,23
2016-02-22,9.298584097645492,30
2016-02-23,9.231348253054293,26
2016-02-24,9.46851827044427,255
2016-02-25,9.102333357427451,14
2016-02-26,9.331536243942596,237
2016-02-27,9.319763404426647,75
2016-02-28,8.387628321728204,56
2016-02-29,9.293305942383205,38
2016-03-01,9.345179346842313,43
2016-03-02,9.563020807478285,256
2016-03-03,9.201164300307,47
2016-03-04,9.474666255825106,223
2016-03-05,9.410551780163898,52
2016-03-06,8.580713379854021,35
2016-03-07,9.249490601780186,47
2016-03-08,9.202976525287097,0
2016-03-09,9.480538563260952,262
2016-03-10,9.156850983728246,37
2016-03-11,9.373147165037267,228
2016-03-12,9.325796613857351,49
2016-03-13,8.49213832311669,35
2016-03-14,9.246475849912848,52
2016-03-15,9.251420701509074,46
2016-03-16,9.510565992657865,261
2016-03-17,9.197990424344187,105
2016-03-18,9.333610727384563,236
2016-03-19,9.334612353257672,76
2016-03-20,8.567028713389712,42
2016-03-21,9.236628686366743,75
2016-03-22,9.205843275177472,57
2016-03-23,9.445185432806067,273
2016-03-24,9.429591798630383,61
2016-03-25,8.322118741056387,140
2016-03-26,8.933829930491504,58
2016-03-27,8.36697221351963,33
2016-03-28,9.219423098847066,58
2016-03-29,9.30840856315003,56
2016-03-30,9.4089165208609,275
2016-03-31,9.220129600744196,57
2016-04-01,9.508934194157975,239
2016-04-02,9.39849082262975,58
2016-04-03,8.64746046329015,39
2016-04-04,9.337642140058001,57
2016-04-05,9.262645779004893,54
2016-04-06,9.489275275749815,286
2016-04-07,9.226671391975744,84
2016-04-08,9.338236717503163,271
2016-04-09,9.282726705817943,100
2016-04-10,8.526660436097117,66
2016-04-11,9.243551428745116,102
2016-04-12,9.187756362219485,94
2016-04-13,9.451692340901483,350
2016-04-14,9.151970306735999,30
2016-04-15,9.369567715142585,202
2016-04-16,9.261824239153585,43
2016-04-17,8.954500318484476,33
2016-04-18,9.989201838667006,32
2016-04-19,9.943325575114734,42
2016-04-20,9.829628933906617,311
2016-04-21,9.520672411261613,108
2016-04-22,9.621744012046658,254
2016-04-23,9.367552475146946,89
2016-04-24,8.652123829639882,103
2016-04-25,9.194068296939292,94
2016-04-26,9.250729056631277,103
2016-04-27,9.432918083313142,325
2016-04-28,9.279064058702835,136
2016-04-29,9.400473588073664,306
2016-04-30,9.383632536223079,160
2016-05-01,8.656844866842654,109
2016-05-02,9.347532144728019,87
2016-05-03,9.272061625213695,93
2016-05-04,9.567065764642356,338
2016-05-05,9.302552120231637,113
2016-05-06,9.48121676678851,267
2016-05-07,9.461286776989278,93
2016-05-08,8.352381517941483,63
2016-05-09,9.371611668163093,104
2016-05-10,9.135349440898164,94
2016-05-11,9.475341618011186,282
2016-05-12,9.151500250634996,74
2016-05-13,9.346889418960917,235
2016-05-14,9.32020520793487,77
2016-05-15,8.591773066491973,41
2016-05-16,9.417510301912131,85
2016-05-17,9.295219059733311,74
2016-05-18,9.454367456393431,297
2016-05-19,9.144324279767922,70
2016-05-20,9.400368663785295,271
2016-05-21,9.34327672509981,70
2016-05-22,8.501110759603693,46
2016-05-23,9.215763539981255,77
2016-05-24,9.122905014210314,75
2016-05-25,9.407724829030558,290
2016-05-26,9.26493726347273,133
2016-05-27,8.654250261529176,232
2016-05-28,9.032525882836428,122
2016-05-29,8.395723619276888,89
2016-05-30,9.30389810805668,125
2016-05-31,9.414702083694724,161
2016-06-01,9.57909882543863,363
2016-06-02,9.1805684540271,135
2016-06-03,9.503767160404085,267
2016-06-04,9.347212054615255,118
2016-06-05,8.503166069732695,71
2016-06-06,9.314834432370038,113
2016-06-07,9.238377920610608,101
2016-06-08,9.513222880220958,341
2016-06-09,9.002332693224828,100
2016-06-10,9.400039230273382,286
2016-06-11,9.286343547097692,109
2016-06-12,8.490013754855752,75
2016-06-13,9.264594912543208,112
2016-06-14,9.155365466663135,98
2016-06-15,9.489822289418663,358
2016-06-16,9.193585896341947,100
2016-06-17,9.363121113008502,288
2016-06-18,9.346140476626276,115
2016-06-19,8.469364625602877,83
2016-06-20,9.287885318532282,115
2016-06-21,9.171948027630703,122
2016-06-22,9.477103027784644,352
2016-06-23,9.141637565559149,105
2016-06-24,9.277093844640273,280
2016-06-25,9.292781646939787,120
2016-06-26,8.558287916742065,100
2016-06-27,9.276495273192342,122
2016-06-28,9.292292639893876,105
2016-06-29,9.37307993863179,315
2016-06-30,9.115774605027843,107
2016-07-01,9.497330905369939,273
2016-07-02,9.32277669496062,95
2016-07-03,8.554686644676176,86
2016-07-04,9.376194922100758,117
2016-07-05,9.223450260621046,111
2016-07-06,9.506248319038008,431
2016-07-07,9.167709868088266,139
2016-07-08,9.413852073084575,304
2016-07-09,9.218537682037356,121
2016-07-10,8.402009474601698,99
2016-07-11,9.208843552250258,156
2016-07-12,9.114572037234911,138
2016-07-13,9.484076804445854,322
2016-07-14,9.128111467982658,69
2016-07-15,9.39901818490511,255
2016-07-16,9.359980322313767,78
2016-07-17,8.479749234895644,49
2016-07-18,9.279216036594677,66
2016-07-19,9.203242239734672,69
2016-07-20,9.405524598884304,295
2016-07-21,9.173506560010427,80
2016-07-22,9.349463153783912,254
2016-07-23,9.212119490406009,67
2016-07-24,8.458299296876934,55
2016-07-25,9.152420647000675,74
2016-07-26,9.16487699999195,76
2016-07-27,9.45536579952795,0
2016-07-28,9.163641978528151,76
2016-07-29,9.185957716139253,245
2016-07-30,9.355988262470625,89
2016-07-31,8.369388301076073,54
2016-08-01,9.404732699669434,77
2016-08-02,9.158521676431718,77
2016-08-03,9.541525585460496,299
2016-08-04,9.15074046246272,75
2016-08-05,9.415167191504494,267
2016-08-06,9.252953687107237,70
2016-08-07,8.335858827187318,58
2016-08-08,9.287768711318902,81
2016-08-09,9.227754855710508,98
2016-08-10,9.380728339225604,302
2016-08-11,9.255969927632876,77
2016-08-12,8.568092558224507,190
2016-08-13,8.897501982773205,73
2016-08-14,8.174461726633167,48
2016-08-15,9.385045328977036,114
2016-08-16,9.204323406289847,99
2016-08-17,9.433415200929065,322
2016-08-18,9.100389000558787,88
2016-08-19,9.284592655516516,259
2016-08-20,9.220165249415846,100
2016-08-21,8.3350509785392,66
2016-08-22,9.234554527685289,99
2016-08-23,9.209796223954498,111
2016-08-24,9.460225557153363,318
2016-08-25,9.070221732142048,67
2016-08-26,9.287865605777545,255
2016-08-27,9.184663627787128,74
2016-08-28,8.433033671287067,53
2016-08-29,9.18109825858343,74
2016-08-30,9.139951490806704,80
2016-08-31,9.453602030229401,299
2016-09-01,9.323926077464955,74
2016-09-02,9.391119155974623,227
2016-09-03,9.297805578469623,56
2016-09-04,8.525719538588685,31
2016-09-05,9.29486615409938,55
2016-09-06,9.31659471804856,56
2016-09-07,9.424257894067457,272
2016-09-08,9.1783241798238,52
2016-09-09,9.381067303472168,232
2016-09-10,9.28882146095771,53
2016-09-11,8.387898980900447,30
2016-09-12,9.350202309351674,53
2016-09-13,9.200871584162552,0
2016-09-14,9.399229647345853,269
2016-09-15,9.118567787496401,128
2016-09-16,9.3829025438523,321
2016-09-17,9.334721679965103,154
2016-09-18,8.559747572104671,104
2016-09-19,9.295129673650738,141
2016-09-20,9.23087106749969,148
2016-09-21,9.422603990891563,363
2016-09-22,9.15204769156965,134
2016-09-23,9.288828209927601,320
2016-09-24,9.26962310562798,151
2016-09-25,8.486801404132963,106
2016-09-26,9.162073126061166,145
2016-09-27,9.111892023266616,154
2016-09-28,9.459976748671277,354
2016-09-29,9.024369403693337,138
2016-09-30,9.289355320824969,315
2016-10-01,9.50837229942113,140
2016-10-02,8.697105515003829,106
2016-10-03,9.421681912736025,140
2016-10-04,9.325499791181057,152
2016-10-05,9.593206707214165,387
2016-10-06,9.247093427580815,142
2016-10-07,9.342946599267208,336
2016-10-08,9.34929468395787,157
2016-10-09,8.668869612273475,136
2016-10-10,9.307379964574663,164
2016-10-11,9.163099277378713,166
2016-10-12,9.521025094714163,337
2016-10-13,9.09348515576219,151
2016-10-14,9.407581411066557,324
2016-10-15,9.32868502767228,165
2016-10-16,8.737608545061237,133
2016-10-17,9.352246622374388,163
2016-10-18,9.213458505540968,151
2016-10-19,9.540451850370005,350
2016-10-20,9.210046031062145,149
2016-10-21,9.381293300107965,331
2016-10-22,9.357840384462017,163
2016-10-23,8.608020247932894,127
2016-10-24,9.18004084267007,152
2016-10-25,9.291342403597474,150
2016-10-26,9.414609884249058,477
2016-10-27,9.251568396055278,214
2016-10-28,9.409490530189089,381
2016-10-29,9.2892828747385,230
2016-10-30,8.580753734676803,185
2016-10-31,9.067807213325736,227
2016-11-01,9.513832996336957,215
2016-11-02,8.475680333304679,387
2016-11-03,8.3093349714294,150
2016-11-04,8.965220089163054,379
2016-11-05,8.9567544947358,205
2016-11-06,8.51781779630998,186
2016-11-07,9.381223087301178,218
2016-11-08,9.391330459090995,225
2016-11-09,9.806406225175564,491
2016-11-10,9.237291505358032,239
2016-11-11,9.341615007539,394
2016-11-12,9.333804926085783,234
2016-11-13,8.675765795253815,188
2016-11-14,9.363444904782417,240
2016-11-15,9.30159241959842,226
2016-11-16,9.57838083373035,546
2016-11-17,9.235626076945175,219
2016-11-18,9.42584731850751,375
2016-11-19,9.389841287833365,231
2016-11-20,8.634060964258481,170
2016-11-21,9.438952543094562,236
2016-11-22,9.243991660405296,219
2016-11-23,9.550072503646764,479
2016-11-24,9.167355832559112,226
2016-11-25,9.402708129615089,406
2016-11-26,9.282972891899684,228
2016-11-27,8.491276640118375,187
2016-11-28,9.391293492888703,234
2016-11-29,9.253293821331818,207
2016-11-30,9.571383889785599,460
2016-12-01,9.343308680310997,251
2016-12-02,9.660452916263475,434
2016-12-03,9.334617477220567,240
2016-12-04,8.702314825000313,197
2016-12-05,9.297624886660316,239
2016-12-06,8.452158760669153,193
2016-12-07,9.670765460621189,598
2016-12-08,9.337819096606296,268
2016-12-09,9.571644793328655,436
2016-12-10,9.355652016660965,265
2016-12-11,8.631883271568887,211
2016-12-12,9.359700969081846,264
2016-12-13,9.567287418961524,263
2016-12-14,9.626346923324872,487
2016-12-15,9.399410440421597,273
2016-12-16,9.543074055336414,442
2016-12-17,9.480493455456152,275
2016-12-18,8.978875796641013,251
2016-12-19,9.597205501316427,276
2016-12-20,9.594607788137834,301
2016-12-21,9.79407299590336,507
2016-12-22,9.6765682570628,284
2016-12-23,9.828513007170121,477
2016-12-24,9.469978462266925,249
2016-12-26,8.220605716649924,189
2016-12-27,9.405810358072278,259
2016-12-28,9.404748425240923,502
2016-12-29,9.234576003483676,258
2016-12-30,9.516767232998232,424
2016-12-31,9.281922156001844,252
2017-01-01,0.0,0
2017-01-02,8.634980831506464,128
2017-01-03,9.611351643127692,197
2017-01-04,9.702461227178494,479
2017-01-05,9.4564334373913,152
2017-01-06,9.500456579515973,358
2017-01-07,9.373729163034668,156
2017-01-08,8.723395161136997,134
2017-01-09,9.568950811284727,166
2017-01-10,9.3977560980954,168
2017-01-11,9.557589966534856,381
2017-01-12,9.290282797698575,159
2017-01-13,9.508290497079443,371
2017-01-14,9.420558265739363,185
2017-01-15,8.697355750417499,150
2017-01-16,9.375768959311024,169
2017-01-17,9.46834723366121,188
2017-01-18,9.56643571838071,418
2017-01-19,9.259787462798235,158
2017-01-20,9.284298947256461,323
2017-01-21,9.49342396259839,175
2017-01-22,8.565272626887378,119
2017-01-23,9.470760594479557,167
2017-01-24,9.335425747200475,173
2017-01-25,9.528190721096406,425
2017-01-26,9.2503392438239,111
2017-01-27,9.416957633334645,303
2017-01-28,9.380757518279665,121
2017-01-29,8.56404185304112,97
2017-01-30,9.29577246922646,131
2017-01-31,9.222866195280744,123
2017-02-01,9.613307696485185,385
2017-02-02,9.33631580214147,104
2017-02-03,9.430467297045226,296
2017-02-04,9.44972177293744,133
2017-02-05,8.569284377403608,119
2017-02-06,9.292796933190486,120
2017-02-07,9.342240622511463,137
2017-02-08,9.524218195032823,418
2017-02-09,9.261836396762538,117
2017-02-10,9.461456847332368,282
2017-02-11,9.44057694820734,120
2017-02-12,8.611792937103814,101
2017-02-13,9.439890397143117,129
2017-02-14,9.293455769484115,112
2017-02-15,9.479206224472062,384
2017-02-16,9.240628616847616,128
2017-02-17,9.437349007420087,304
2017-02-18,9.501571713314659,132
2017-02-19,8.46850324170017,103
2017-02-20,9.306374380662257,134
2017-02-21,9.312609464104558,142
2017-02-22,9.47045349066914,367
2017-02-23,9.249149269191074,140
2017-02-24,9.418268188898107,306
2017-02-25,9.26077917639114,137
2017-02-26,8.153644965931534,103
2017-02-27,7.990252074512802,93
2017-02-28,8.62240995674248,109
2017-03-01,9.73035145990195,410
2017-03-02,9.455862445804312,155
2017-03-03,9.489495720016114,330
2017-03-04,9.399929290741657,159
2017-03-05,8.548233226188115,114
2017-03-06,9.289161903548377,131
2017-03-07,9.56812599887817,132
2017-03-08,9.491656675848175,362
2017-03-09,9.269207497358943,100
2017-03-10,9.419861236810076,290
2017-03-11,9.392537754727527,109
2017-03-12,8.682398938185631,85
2017-03-13,9.33734282236671,109
2017-03-14,9.270836609081066,100
2017-03-15,9.574950500297861,341
2017-03-16,9.272694415128138,114
2017-03-17,9.627939826877752,309
2017-03-18,9.367411896608672,118
2017-03-19,8.63624084932294,90
2017-03-20,9.388880120071056,110
2017-03-21,9.420434995139209,119
2017-03-22,9.555598895878013,348
2017-03-23,9.281929882609157,95
2017-03-24,9.510892123695172,282
2017-03-25,9.36461124458,114
2017-03-26,8.576920827531843,81
2017-03-27,9.376907984484802,113
2017-03-28,9.283623916811646,107
2017-03-29,9.5729247706418,342
2017-03-30,9.236632485170967,90
2017-03-31,9.497125465387517,279
2017-04-01,9.622141100919379,85
2017-04-02,8.61661887327603,53
2017-04-03,9.320751145387298,78
2017-04-04,9.3083387535082,76
2017-04-05,9.651183563372742,320
2017-04-06,9.25799341377172,92
2017-04-07,9.47389446677628,261
2017-04-08,9.434313019495127,92
2017-04-09,8.634468720535184,64
2017-04-10,9.23233950675124,74
2017-04-11,9.255733248082457,105
2017-04-12,9.549316896962344,380
2017-04-13,9.341006814459968,154
2017-04-14,8.34138708291591,201
2017-04-15,9.015647120392048,116
2017-04-16,8.454555369471649,128
2017-04-17,9.46956502054205,155
2017-04-18,9.250662400574303,142
2017-04-19,9.503063268101572,427
2017-04-20,9.215318460706227,171
2017-04-21,9.495295527517335,369
2017-04-22,9.392368719121723,190
2017-04-23,8.47675862142074,137
2017-04-24,9.322522507388845,193
2017-04-25,9.245086957476856,183
2017-04-26,9.536065782054306,411
2017-04-27,9.186198999924825,198
2017-04-28,9.409233855714529,395
2017-04-29,9.263219687966277,205
2017-04-30,8.328983533729343,148
2017-05-01,8.302047075195983,122
2017-05-02,9.60562126321531,183
2017-05-03,9.633622608169096,424
2017-05-04,9.319234955453293,155
2017-05-05,9.44952379369936,329
2017-05-06,9.387523415863491,155
2017-05-07,8.479187643650349,116
2017-05-08,9.380514108538144,134
2017-05-09,9.291370530421235,145
2017-05-10,9.491883011619803,421
2017-05-11,9.109434364692415,150
2017-05-12,9.493321939343028,321
2017-05-13,9.41796281112369,173
2017-05-14,8.314499117949195,107
2017-05-15,9.322531446431409,168
2017-05-16,9.32431679236823,175
2017-05-17,9.517485013911038,372
2017-05-18,9.244699577512359,156
2017-05-19,9.50930779216524,335
2017-05-20,9.28274586716664,172
2017-05-21,8.494250404936803,137
2017-05-22,9.363818245520045,169
2017-05-23,9.328545807298154,176
2017-05-24,9.56215481278416,380
2017-05-25,9.267481191216902,163
2017-05-26,8.690743895825406,246
2017-05-27,9.132245740569317,169
2017-05-28,8.491378234232736,125
2017-05-29,9.367828960497034,169
2017-05-30,9.185725803840263,169
2017-05-31,9.55147202094235,376
2017-06-01,9.33208452979702,19
2017-06-02,9.482130384182621,271
2017-06-03,9.44577819802884,149
2017-06-04,8.539518907554891,111
2017-06-05,9.396822593189137,137
2017-06-06,9.455366268825548,148
2017-06-07,9.596074160285728,385
2017-06-08,9.247062003486146,192
2017-06-09,9.507285534234597,331
2017-06-10,9.345811382325477,203
2017-06-11,8.670226332400942,155
2017-06-12,9.287249653439469,190
2017-06-13,9.287578136024697,183
2017-06-14,9.608615024139054,436
2017-06-15,9.344381896961064,202
2017-06-16,9.430080139384929,299
2017-06-17,9.426688244884634,185
2017-06-18,8.508885175225766,130
2017-06-19,9.385036176489441,177
2017-06-20,9.540495052224292,181
2017-06-21,9.523979038198913,477
2017-06-22,9.21737904231437,183
2017-06-23,9.393893754760878,344
2017-06-24,9.373346922567466,172
2017-06-25,8.519604082880493,138
2017-06-26,9.28021870465997,161
2017-06-27,9.259068534223536,159
2017-06-28,9.503799524917326,392
2017-06-29,9.23489268165139,191
2017-06-30,9.415237831001624,392
2017-07-01,9.37610342361474,187
2017-07-02,8.577214713004285,165
2017-07-03,9.409373099510086,182
2017-07-04,9.301341645399095,205
2017-07-05,9.548553093075167,465
2017-07-06,9.241136370322481,217
2017-07-07,9.392886903461434,374
